login,pokemon,coordinates,date,timestamp
admin,Gyarados,"[1.1400397186249744, 2.5628317358016437]",2022-11-06 06:40:31,2022-11-06 06:40:31
admin,Kadabra,"[2.6351686390834894, 0.5207669374688251]",2022-11-10 03:36:15,2022-11-10 03:36:15
admin,Golbat,"[25.43694616602974, 8.66287871104866]",2022-12-01 06:10:45,2022-12-01 06:10:45
admin,Nidoran♀,"[33.47606228313958, 2.5232078574874572]",2022-11-25 10:04:43,2022-11-25 10:04:43
admin,Porygon,"[4.787685079099844, 7.2382842411877935]",2022-11-09 02:14:08,2022-11-09 02:14:08
admin,Zubat,"[1.2135317549358193, 3.403273850363159]",2022-11-10 21:19:55,2022-11-10 21:19:55
admin,Arbok,"[39.67086474677547, 0.28908536757403014]",2022-11-12 16:32:33,2022-11-12 16:32:33
admin,Venonat,"[35.297438168446135, 0.1274286699733007]",2022-11-14 11:55:55,2022-11-14 11:55:55
admin,Arbok,"[24.100576053230146, 3.0012680783032195]",2022-11-17 13:05:09,2022-11-17 13:05:09
admin,Gloom,"[11.264374406124169, 5.495033230487698]",2022-11-13 16:03:17,2022-11-13 16:03:17
admin,Kadabra,"[31.95341214547384, 3.243640630227016]",2022-11-21 04:50:06,2022-11-21 04:50:06
admin,Raichu,"[23.769692887769565, 6.769364388590578]",2022-11-15 07:01:42,2022-11-15 07:01:42
admin,Gloom,"[6.080343007749027, 8.864223577242054]",2022-11-10 20:02:40,2022-11-10 20:02:40
admin,Chansey,"[34.86337452168576, 4.866364087697953]",2022-11-08 20:16:55,2022-11-08 20:16:55
admin,Ekans,"[5.470353939397481, 4.052583683167273]",2022-11-04 22:48:18,2022-11-04 22:48:18
admin,Jolteon,"[35.90711800752034, 6.241716153641189]",2022-11-22 13:13:11,2022-11-22 13:13:11
admin,Pidgeot,"[25.24353258188244, 1.9815419911537524]",2022-11-25 01:12:55,2022-11-25 01:12:55
admin,Poliwag,"[12.509386112834706, 7.555479986749355]",2022-11-22 10:41:47,2022-11-22 10:41:47
admin,Beedrill,"[39.84662957089834, 8.675565706069392]",2022-11-12 21:20:50,2022-11-12 21:20:50
admin,Ninetales,"[21.3633691166368, 5.424532614084016]",2022-11-12 03:10:42,2022-11-12 03:10:42
admin,Gengar,"[29.80577953615382, 6.307219064737646]",2022-11-26 15:41:37,2022-11-26 15:41:37
admin,Snorlax,"[32.14751599215356, 8.758222875434194]",2022-11-04 13:42:56,2022-11-04 13:42:56
admin,Tentacool,"[18.538550585681225, 9.881911887906282]",2022-12-01 22:24:56,2022-12-01 22:24:56
admin,Pikachu,"[18.47524680057767, 4.108275044599625]",2022-11-21 11:52:05,2022-11-21 11:52:05
admin,Dragonair,"[18.453003770244187, 8.370063907066461]",2022-11-27 13:35:29,2022-11-27 13:35:29
admin,Electrode,"[11.275429342671138, 2.6011331790639036]",2022-11-30 23:26:12,2022-11-30 23:26:12
admin,Lickitung,"[3.36210575413475, 6.926543785549786]",2022-11-09 10:46:25,2022-11-09 10:46:25
admin,Mew,"[25.825099254074885, 0.839066959586724]",2022-11-18 16:31:38,2022-11-18 16:31:38
admin,Clefairy,"[3.6498555093793517, 5.948141157124798]",2022-11-04 15:24:46,2022-11-04 15:24:46
admin,Clefairy,"[9.391926290960551, 3.6756571363978283]",2022-11-08 07:13:26,2022-11-08 07:13:26
admin,Squirtle,"[10.338139177200777, 1.9665032243676828]",2022-11-24 04:33:24,2022-11-24 04:33:24
admin,Magnemite,"[25.927137534618293, 0.6291374514340564]",2022-11-29 17:47:00,2022-11-29 17:47:00
admin,Seaking,"[27.76021400873266, 1.27309415151164]",2022-11-17 20:39:28,2022-11-17 20:39:28
admin,Mewtwo,"[31.905301517456554, 7.881894067343965]",2022-11-25 02:07:54,2022-11-25 02:07:54
admin,Raticate,"[21.79540523717778, 9.493653311828849]",2022-12-01 03:47:58,2022-12-01 03:47:58
admin,Kabutops,"[32.38297610171473, 4.346085946493776]",2022-11-05 21:02:18,2022-11-05 21:02:18
admin,Oddish,"[16.54353282518606, 1.3873703961487682]",2022-11-06 23:23:31,2022-11-06 23:23:31
admin,Onix,"[15.70156323086299, 9.256990419430661]",2022-11-12 01:20:56,2022-11-12 01:20:56
admin,Abra,"[6.01036257356534, 7.911483792254152]",2022-11-07 16:32:54,2022-11-07 16:32:54
admin,Vulpix,"[6.662468619644337, 5.64268167282325]",2022-11-23 13:17:08,2022-11-23 13:17:08
admin,Seadra,"[2.6758134855404014, 3.538554699495399]",2022-11-21 08:27:18,2022-11-21 08:27:18
admin,Dratini,"[3.6726786635746045, 5.592612381500261]",2022-11-14 08:50:29,2022-11-14 08:50:29
admin,Sandshrew,"[37.65011164061983, 7.853948221593856]",2022-11-15 09:19:14,2022-11-15 09:19:14
admin,Horsea,"[23.2628060484284, 5.25595971446029]",2022-11-10 11:01:44,2022-11-10 11:01:44
admin,Parasect,"[38.22487813286577, 9.959639312310436]",2022-11-18 22:06:41,2022-11-18 22:06:41
admin,Gastly,"[2.698446413975457, 0.04812852150032021]",2022-11-11 16:16:23,2022-11-11 16:16:23
admin,Blastoise,"[3.7710790848411424, 7.540260850756226]",2022-12-01 18:11:13,2022-12-01 18:11:13
admin,Venomoth,"[4.15453694627411, 5.819244697610185]",2022-12-01 14:51:52,2022-12-01 14:51:52
admin,Nidoran♂,"[4.493239880940281, 1.8120358930186864]",2022-11-28 12:22:32,2022-11-28 12:22:32
admin,Squirtle,"[10.740499895694082, 8.956354292931636]",2022-11-11 07:34:21,2022-11-11 07:34:21
admin,Lickitung,"[10.312422819906196, 5.820325833162379]",2022-11-16 12:26:01,2022-11-16 12:26:01
admin,Gengar,"[29.970290559678162, 5.728436376088593]",2022-11-03 12:35:59,2022-11-03 12:35:59
admin,Slowbro,"[6.184260034193216, 8.55360093868772]",2022-11-11 02:08:41,2022-11-11 02:08:41
admin,Primeape,"[8.46452081620332, 0.7879823269606467]",2022-11-24 12:44:41,2022-11-24 12:44:41
admin,Eevee,"[31.848330192586154, 5.71083273444164]",2022-11-23 06:26:37,2022-11-23 06:26:37
admin,Machop,"[32.9945890674852, 8.8512923244892]",2022-11-23 14:10:12,2022-11-23 14:10:12
admin,Raichu,"[38.35834601041035, 6.123923678295035]",2022-11-12 06:20:39,2022-11-12 06:20:39
admin,Vulpix,"[17.289585075149787, 0.026524183094143172]",2022-12-01 21:49:22,2022-12-01 21:49:22
admin,Exeggutor,"[6.053868298494498, 5.999575908015645]",2022-11-24 23:09:59,2022-11-24 23:09:59
admin,Charmeleon,"[22.785839396112692, 9.031792233399916]",2022-11-04 18:19:52,2022-11-04 18:19:52
admin,Vaporeon,"[21.490380560903795, 6.043619355485469]",2022-11-10 14:34:17,2022-11-10 14:34:17
admin,Omastar,"[28.8601962433368, 7.882096816077841]",2022-11-30 13:05:46,2022-11-30 13:05:46
admin,Doduo,"[1.323732658621335, 3.7074285029370504]",2022-11-03 00:15:02,2022-11-03 00:15:02
admin,Psyduck,"[2.4094159304518525, 2.6327329119152045]",2022-11-28 20:24:08,2022-11-28 20:24:08
admin,Rhydon,"[19.2677863202853, 5.408146243548996]",2022-11-16 14:18:46,2022-11-16 14:18:46
admin,Nidoran♂,"[20.0847465672893, 0.3805506286414573]",2022-11-25 19:12:38,2022-11-25 19:12:38
admin,Articuno,"[15.93413261637631, 0.584753547946053]",2022-11-03 01:52:10,2022-11-03 01:52:10
admin,Voltorb,"[7.381984721128307, 1.4641072868645533]",2022-11-16 15:16:20,2022-11-16 15:16:20
admin,Bellsprout,"[34.59977746697469, 9.457286153521828]",2022-11-20 03:39:47,2022-11-20 03:39:47
admin,Sandslash,"[10.918003799269185, 5.214015208697628]",2022-11-29 20:41:42,2022-11-29 20:41:42
admin,Mankey,"[17.729902268694385, 9.446377262363935]",2022-11-24 00:30:22,2022-11-24 00:30:22
admin,Cubone,"[8.694706051455112, 5.278580573388246]",2022-11-18 23:38:02,2022-11-18 23:38:02
admin,Machamp,"[4.873185745314652, 6.684587708963638]",2022-11-14 12:40:10,2022-11-14 12:40:10
admin,Drowzee,"[17.19392659357743, 2.886591017759419]",2022-11-11 14:25:21,2022-11-11 14:25:21
admin,Nidorina,"[33.52775784739189, 1.455078058376722]",2022-11-17 22:49:13,2022-11-17 22:49:13
admin,Jolteon,"[13.257478770960658, 5.70813931569877]",2022-11-26 16:58:14,2022-11-26 16:58:14
admin,Pidgey,"[2.4490762657400733, 3.6731669703763026]",2022-11-05 13:56:54,2022-11-05 13:56:54
admin,Eevee,"[34.022974937837915, 2.808738734372148]",2022-11-10 09:17:57,2022-11-10 09:17:57
admin,Venomoth,"[1.5991305842096581, 4.1077549238728]",2022-11-27 16:19:48,2022-11-27 16:19:48
admin,Sandslash,"[2.737190448944542, 2.5341598566990067]",2022-11-17 14:00:49,2022-11-17 14:00:49
admin,Porygon,"[38.519892765513056, 9.526531077969087]",2022-11-13 04:12:17,2022-11-13 04:12:17
admin,Vileplume,"[30.88886156012109, 8.522410369327613]",2022-11-04 21:18:17,2022-11-04 21:18:17
admin,Paras,"[12.651721117684009, 9.105521519420618]",2022-11-18 10:30:09,2022-11-18 10:30:09
admin,Golduck,"[19.868549768587943, 8.155710621931844]",2022-11-23 15:30:54,2022-11-23 15:30:54
admin,Squirtle,"[27.843646124048934, 6.86348602187051]",2022-11-27 00:37:43,2022-11-27 00:37:43
admin,Mankey,"[26.241116365678295, 1.2958885251624264]",2022-12-01 23:30:38,2022-12-01 23:30:38
admin,Poliwhirl,"[20.7956196305312, 9.00276020104903]",2022-11-30 14:54:10,2022-11-30 14:54:10
admin,Squirtle,"[17.487918301938183, 0.5150126242393993]",2022-11-19 04:49:50,2022-11-19 04:49:50
admin,Kakuna,"[20.64895523060969, 8.436925587115269]",2022-11-24 04:23:36,2022-11-24 04:23:36
admin,Staryu,"[13.092173516599388, 2.1510663586942913]",2022-11-24 06:43:29,2022-11-24 06:43:29
admin,Fearow,"[17.053072213267818, 0.30122323709463106]",2022-11-25 21:04:39,2022-11-25 21:04:39
admin,Haunter,"[16.221013085792034, 1.5189970381060958]",2022-11-04 09:58:28,2022-11-04 09:58:28
admin,Kangaskhan,"[18.566089362259383, 1.7046006738044073]",2022-11-25 09:37:18,2022-11-25 09:37:18
admin,Vulpix,"[24.17741694066255, 2.8333298789498618]",2022-11-29 05:37:13,2022-11-29 05:37:13
admin,Venomoth,"[39.732302805729574, 1.775810929811733]",2022-11-30 11:35:54,2022-11-30 11:35:54
admin,Cloyster,"[13.319036716518946, 6.421815878916316]",2022-11-05 03:46:03,2022-11-05 03:46:03
admin,Nidoran♂,"[36.679017768600126, 2.837058489022567]",2022-11-23 02:18:50,2022-11-23 02:18:50
admin,Staryu,"[22.135889065832085, 3.9089032364542065]",2022-11-21 00:28:17,2022-11-21 00:28:17
admin,Machamp,"[11.459514660241993, 1.6973707580813702]",2022-11-26 09:25:25,2022-11-26 09:25:25
admin,Tentacruel,"[7.954893914631023, 7.9642519420964195]",2022-11-20 13:05:52,2022-11-20 13:05:52
admin,Seadra,"[33.79873705216208, 6.82915013578322]",2022-11-22 12:21:38,2022-11-22 12:21:38
admin,Vaporeon,"[15.390653716332023, 3.7044048194249948]",2022-11-18 14:50:56,2022-11-18 14:50:56
admin,Electabuzz,"[4.90345298413529, 2.109331042711796]",2022-11-19 11:51:53,2022-11-19 11:51:53
admin,Pidgeotto,"[15.388133984442746, 9.68529625088583]",2022-11-04 17:31:07,2022-11-04 17:31:07
admin,Poliwhirl,"[24.44385002161677, 7.082778807381718]",2022-11-29 11:39:37,2022-11-29 11:39:37
admin,Venomoth,"[33.83570135534601, 3.4933993657569284]",2022-11-09 16:05:47,2022-11-09 16:05:47
admin,Rhydon,"[2.5669619940623534, 3.694508032419046]",2022-11-15 09:52:42,2022-11-15 09:52:42
admin,Venonat,"[11.872595007642799, 4.913092824758355]",2022-11-27 14:28:09,2022-11-27 14:28:09
admin,Sandslash,"[15.230466454011617, 4.296460015763102]",2022-11-29 19:28:32,2022-11-29 19:28:32
admin,Raichu,"[32.26630705934342, 6.4502818852559916]",2022-11-13 05:36:51,2022-11-13 05:36:51
admin,Tentacool,"[37.14307079239927, 3.3442665878411892]",2022-11-10 00:17:32,2022-11-10 00:17:32
admin,Growlithe,"[10.629060848513895, 1.3904072250916255]",2022-11-16 07:26:48,2022-11-16 07:26:48
admin,Machoke,"[14.467151242295948, 7.617966149844301]",2022-12-02 07:31:38,2022-12-02 07:31:38
admin,Paras,"[30.74303013788199, 6.8756804656638995]",2022-11-07 08:25:18,2022-11-07 08:25:18
admin,Pikachu,"[4.98533325215095, 0.8830296339591293]",2022-11-29 09:56:02,2022-11-29 09:56:02
admin,Hitmonlee,"[4.3031467064433615, 6.745773774780339]",2022-11-17 14:26:33,2022-11-17 14:26:33
admin,Mr. Mime,"[1.0007974621484106, 1.2754397266608553]",2022-11-12 03:55:36,2022-11-12 03:55:36
admin,Mr. Mime,"[0.15474275306512908, 7.558389107796258]",2022-11-05 18:47:15,2022-11-05 18:47:15
admin,Blastoise,"[35.682415376077465, 8.760445348428437]",2022-11-08 00:15:06,2022-11-08 00:15:06
admin,Growlithe,"[30.062841821109856, 7.950997551413712]",2022-11-15 00:55:05,2022-11-15 00:55:05
admin,Pinsir,"[33.85868446380754, 0.877343414185876]",2022-11-27 13:51:52,2022-11-27 13:51:52
admin,Muk,"[23.79156306266478, 0.028951043677132304]",2022-11-12 10:34:05,2022-11-12 10:34:05
admin,Meowth,"[4.5655217728086805, 5.000180438427951]",2022-11-10 08:46:32,2022-11-10 08:46:32
admin,Mr. Mime,"[10.790007164675806, 8.093571909012262]",2022-11-13 22:30:51,2022-11-13 22:30:51
admin,Mewtwo,"[32.07292960049107, 8.551523551465204]",2022-11-26 02:28:14,2022-11-26 02:28:14
admin,Sandslash,"[32.52115652298351, 1.7416082184368387]",2022-11-20 12:39:23,2022-11-20 12:39:23
admin,Flareon,"[16.791353456319232, 0.7192251216172996]",2022-11-26 15:13:00,2022-11-26 15:13:00
admin,Dragonair,"[16.815098410406858, 1.0181204120989074]",2022-11-30 05:33:45,2022-11-30 05:33:45
admin,Mewtwo,"[2.8128606806514966, 5.202606737417933]",2022-11-25 16:48:10,2022-11-25 16:48:10
admin,Pidgeot,"[26.703012598956406, 5.322789778929361]",2022-11-14 22:45:56,2022-11-14 22:45:56
admin,Oddish,"[26.177947250285285, 7.999807719667251]",2022-11-04 01:01:55,2022-11-04 01:01:55
admin,Electabuzz,"[17.823181950514307, 3.9779318298332167]",2022-11-13 13:24:09,2022-11-13 13:24:09
admin,Arbok,"[19.482014338526362, 1.695467590575529]",2022-11-03 15:39:54,2022-11-03 15:39:54
admin,Cubone,"[23.26062813662434, 2.659618147074696]",2022-11-17 01:59:01,2022-11-17 01:59:01
admin,Oddish,"[16.644895075666458, 7.549959111575112]",2022-11-03 01:29:19,2022-11-03 01:29:19
admin,Kingler,"[38.558452936702636, 7.125218332474411]",2022-11-07 22:45:13,2022-11-07 22:45:13
admin,Kabutops,"[16.69625923988436, 1.0808877063818367]",2022-11-25 15:57:30,2022-11-25 15:57:30
admin,Chansey,"[9.526653538092699, 9.69231171881453]",2022-11-03 00:48:26,2022-11-03 00:48:26
admin,Venusaur,"[2.286717809799401, 1.392146144572457]",2022-11-26 05:52:56,2022-11-26 05:52:56
admin,Nidoqueen,"[6.0907670355848875, 0.1301166889211791]",2022-11-15 10:11:04,2022-11-15 10:11:04
admin,Geodude,"[8.117291321514756, 1.634176180171294]",2022-11-24 15:55:47,2022-11-24 15:55:47
admin,Hitmonchan,"[33.9641637789586, 6.829298461372767]",2022-11-23 05:16:41,2022-11-23 05:16:41
admin,Machop,"[5.876852690878862, 1.5258067965006494]",2022-11-14 03:51:17,2022-11-14 03:51:17
admin,Drowzee,"[32.34777839533934, 1.4996765160042769]",2022-12-01 08:30:47,2022-12-01 08:30:47
admin,Weedle,"[38.200706747507695, 0.41154220743342185]",2022-11-15 12:08:12,2022-11-15 12:08:12
admin,Moltres,"[9.614683779699558, 7.522016603742956]",2022-11-16 19:00:45,2022-11-16 19:00:45
admin,Nidoran♀,"[8.653149631680614, 0.4476526310041973]",2022-12-02 09:20:14,2022-12-02 09:20:14
admin,Seadra,"[19.310019890758355, 2.4498000023014943]",2022-11-04 13:13:59,2022-11-04 13:13:59
admin,Mankey,"[1.1275643627856846, 2.0974016013007954]",2022-11-05 22:40:59,2022-11-05 22:40:59
admin,Chansey,"[0.8818163792997069, 4.17774313873725]",2022-11-04 06:59:30,2022-11-04 06:59:30
admin,Kadabra,"[27.161287424519266, 4.56762555632092]",2022-11-03 09:09:25,2022-11-03 09:09:25
admin,Abra,"[6.159905344131222, 9.022492327868]",2022-11-12 14:36:09,2022-11-12 14:36:09
admin,Venomoth,"[25.197057601753905, 8.084708367152476]",2022-11-24 10:24:26,2022-11-24 10:24:26
admin,Grimer,"[13.118686904560445, 3.0404093563376824]",2022-11-02 22:09:40,2022-11-02 22:09:40
admin,Sandslash,"[38.96609038093868, 3.9701827451794545]",2022-11-29 07:26:06,2022-11-29 07:26:06
admin,Sandshrew,"[24.89949842471043, 6.4424815580795345]",2022-11-03 08:35:51,2022-11-03 08:35:51
admin,Dratini,"[23.613045865899572, 8.440284916284313]",2022-11-20 12:12:25,2022-11-20 12:12:25
admin,Machop,"[19.06460452406085, 4.9144003818539375]",2022-11-18 21:39:06,2022-11-18 21:39:06
admin,Venusaur,"[37.74288396495712, 3.6885277024331655]",2022-11-18 10:57:18,2022-11-18 10:57:18
admin,Dragonair,"[19.213653628839307, 2.1567435294328474]",2022-11-24 23:19:18,2022-11-24 23:19:18
admin,Growlithe,"[18.117986927295924, 3.993761941108583]",2022-11-07 09:54:06,2022-11-07 09:54:06
admin,Charmander,"[7.263334513550195, 4.207299807446344]",2022-11-04 19:17:35,2022-11-04 19:17:35
admin,Mew,"[30.81399075592117, 9.570604119643303]",2022-11-08 20:05:21,2022-11-08 20:05:21
admin,Venomoth,"[23.564183619602286, 8.028752165778783]",2022-11-11 22:35:50,2022-11-11 22:35:50
admin,Paras,"[24.03530126167988, 9.637784728549967]",2022-11-10 10:24:06,2022-11-10 10:24:06
admin,Beedrill,"[33.148310239294446, 2.736993836169719]",2022-11-28 08:32:46,2022-11-28 08:32:46
admin,Electrode,"[9.49839033157588, 6.403470043612526]",2022-11-25 21:25:11,2022-11-25 21:25:11
admin,Jynx,"[8.782199554053062, 7.814638899671199]",2022-11-16 12:44:49,2022-11-16 12:44:49
admin,Geodude,"[31.85189125177965, 1.7437834925828444]",2022-11-19 14:59:32,2022-11-19 14:59:32
admin,Poliwhirl,"[16.294143296529654, 6.253202343533502]",2022-11-30 22:57:20,2022-11-30 22:57:20
admin,Jynx,"[11.246736537917638, 4.557478426724578]",2022-11-08 11:05:32,2022-11-08 11:05:32
admin,Seadra,"[22.9615443028835, 0.45871833970709597]",2022-11-09 07:04:19,2022-11-09 07:04:19
admin,Goldeen,"[14.477299168917073, 6.202867018918084]",2022-11-18 20:12:37,2022-11-18 20:12:37
admin,Jolteon,"[21.4781030792484, 9.454134825935101]",2022-11-16 21:42:07,2022-11-16 21:42:07
admin,Parasect,"[23.567210259581334, 0.42633591800032344]",2022-11-08 20:46:35,2022-11-08 20:46:35
admin,Golem,"[38.51975383425304, 0.8719321615685827]",2022-12-01 22:21:20,2022-12-01 22:21:20
admin,Cubone,"[25.512116667928396, 0.9137025770417873]",2022-11-15 22:01:32,2022-11-15 22:01:32
admin,Wartortle,"[29.176882672832424, 2.2641710501617585]",2022-12-02 02:56:06,2022-12-02 02:56:06
admin,Jolteon,"[2.411565375509759, 6.5526087202130165]",2022-11-12 21:34:45,2022-11-12 21:34:45
admin,Growlithe,"[7.237399729874809, 4.828515581053885]",2022-11-18 23:38:56,2022-11-18 23:38:56
admin,Wigglytuff,"[11.87364776454781, 0.33267819409283583]",2022-11-18 05:24:53,2022-11-18 05:24:53
admin,Machoke,"[17.010221760925738, 3.246318272380724]",2022-11-14 19:05:34,2022-11-14 19:05:34
admin,Slowbro,"[3.254957921500603, 6.081890874051358]",2022-11-25 18:20:18,2022-11-25 18:20:18
admin,Pidgeotto,"[39.38942228665716, 4.671090544300488]",2022-11-30 15:15:02,2022-11-30 15:15:02
admin,Dugtrio,"[31.154741189349835, 4.04721501148194]",2022-11-28 19:38:18,2022-11-28 19:38:18
admin,Krabby,"[30.46191382722988, 3.4369559042847553]",2022-11-19 16:17:05,2022-11-19 16:17:05
admin,Butterfree,"[38.66139058497504, 8.256974982692874]",2022-11-03 15:28:44,2022-11-03 15:28:44
admin,Poliwhirl,"[5.181277599358682, 7.711437947816382]",2022-11-21 23:53:49,2022-11-21 23:53:49
admin,Weepinbell,"[22.36955931812499, 4.529655002946016]",2022-11-21 23:38:40,2022-11-21 23:38:40
admin,Gengar,"[11.64731918318299, 8.480523398263186]",2022-11-17 03:29:05,2022-11-17 03:29:05
admin,Marowak,"[35.31843246437148, 3.6003471814360886]",2022-11-29 00:51:00,2022-11-29 00:51:00
admin,Raichu,"[16.086560391812714, 8.961185595357263]",2022-11-16 07:01:04,2022-11-16 07:01:04
admin,Koffing,"[6.902142143185657, 6.459196407369493]",2022-11-03 08:15:10,2022-11-03 08:15:10
admin,Psyduck,"[24.988325745273954, 4.235952787878329]",2022-11-23 01:48:05,2022-11-23 01:48:05
admin,Victreebel,"[35.426160157144196, 7.509966362336878]",2022-11-15 05:02:21,2022-11-15 05:02:21
admin,Krabby,"[33.15196561417649, 8.005421110620707]",2022-11-07 19:02:36,2022-11-07 19:02:36
admin,Lickitung,"[6.739903012262909, 6.921797154204753]",2022-11-04 05:01:57,2022-11-04 05:01:57
admin,Kadabra,"[16.185672987980467, 4.527546120639224]",2022-11-27 14:00:03,2022-11-27 14:00:03
admin,Graveler,"[3.66826106684933, 0.3766703727559051]",2022-11-19 09:13:29,2022-11-19 09:13:29
admin,Nidorina,"[38.316140032484206, 2.1285572037518907]",2022-11-23 21:46:45,2022-11-23 21:46:45
admin,Venomoth,"[9.308242881817677, 3.810127981121343]",2022-11-13 05:19:47,2022-11-13 05:19:47
admin,Clefairy,"[11.43760477544523, 0.23863113872155672]",2022-11-04 05:24:34,2022-11-04 05:24:34
admin,Arcanine,"[14.225688965988343, 9.04750595514656]",2022-11-07 11:06:22,2022-11-07 11:06:22
admin,Rhydon,"[1.2316835576262397, 5.780815801921209]",2022-11-13 05:45:53,2022-11-13 05:45:53
admin,Dugtrio,"[31.63073684708462, 6.0818423141034925]",2022-11-24 01:27:15,2022-11-24 01:27:15
admin,Scyther,"[37.973425013702936, 6.174278323137477]",2022-11-03 15:48:01,2022-11-03 15:48:01
admin,Magikarp,"[31.56141954086881, 1.0698691873874688]",2022-11-08 16:05:17,2022-11-08 16:05:17
admin,Magnemite,"[6.290965955700338, 1.1162083462256644]",2022-11-06 08:06:07,2022-11-06 08:06:07
admin,Nidoking,"[7.398936407175345, 9.340600104694666]",2022-11-28 13:05:00,2022-11-28 13:05:00
admin,Scyther,"[38.63957126199719, 1.912525133169084]",2022-11-08 20:08:41,2022-11-08 20:08:41
admin,Lickitung,"[38.57941148382083, 7.695661443472288]",2022-11-04 23:38:10,2022-11-04 23:38:10
admin,Drowzee,"[31.613143434823844, 6.486278210964133]",2022-11-29 13:03:12,2022-11-29 13:03:12
